District_Name,Crop,Area,Production,Rainfall
BADGAM,Garlic,130.0,0.8015384615384615,859.3
DURG,Garlic,1.0,3.0,1600.1
REASI,Garlic,26.0,0.8423076923076922,1023.5
JASHPUR,Garlic,137.0,2.8905109489051095,1306.6
ERODE,Garlic,38.0,5.631578947368421,1203.4
JASHPUR,Garlic,111.0,2.990990990990991,1281.2
JEHANABAD,Garlic,4.0,1.5,1600.2
RAJNANDGAON,Garlic,8.0,3.0,1694.3
SARAN,Garlic,24.0,0.625,1332.5
IDUKKI,Garlic,616.0,17.0,2507.4
BHAGALPUR,Garlic,29.0,1.6206896551724137,1197.7
JASHPUR,Garlic,121.0,2.8016528925619837,956.6
GOPALGANJ,Garlic,22.0,1.5909090909090908,1197.7
SUPAUL,Garlic,66.0,1.4696969696969697,1247.0
KAIMUR (BHABUA),Garlic,2.0,1.5,1197.7
JASHPUR,Garlic,106.0,2.849056603773585,1108.5
BAGESHWAR,Garlic,40.0,1.45,1424.0
ARARIA,Garlic,350.0,1.3342857142857143,1303.7
ERODE,Garlic,39.0,5.641025641025641,1067.2
SURGUJA,Garlic,561.0,2.2442067736185383,1108.5
DEHRADUN,Garlic,19.0,1.631578947368421,1363.7
SAMBALPUR,Garlic,590.0,3.1016949152542375,1484.3
MAYURBHANJ,Garlic,700.0,3.1,1097.2
JASHPUR,Garlic,140.0,2.892857142857143,1302.7
GOPALGANJ,Garlic,9.0,0.6666666666666666,1332.5
DHAMTARI,Garlic,1.0,2.0,1144.5
JHARSUGUDA,Garlic,430.0,3.0,1484.3
BUXAR,Garlic,3.0,1.3333333333333333,1332.5
PATNA,Garlic,14.0,1.5,1147.8
CHAMPAWAT,Garlic,144.0,1.2777777777777777,1424.0
JASHPUR,Garlic,161.0,2.8944099378881987,1377.4
MUZAFFARPUR,Garlic,20.0,1.45,1600.2
DURG,Garlic,1.0,3.0,990.2
SURAJPUR,Garlic,333.0,2.4954954954954953,1377.4
ANANTNAG,Garlic,4.0,0.8,1224.5
SARAN,Garlic,51.0,1.5098039215686274,1353.9
REASI,Garlic,28.0,0.8428571428571429,1224.5
IDUKKI,Garlic,638.0,17.0,2394.9
RUDRA PRAYAG,Garlic,12.0,1.3333333333333333,1574.7
GOPALGANJ,Garlic,43.0,1.5116279069767442,1353.9
PITHORAGARH,Garlic,295.0,1.4508474576271186,1735.4
KHAGARIA,Garlic,51.0,1.4509803921568627,1600.2
SUPAUL,Garlic,146.0,1.7328767123287672,1402.7
UDAM SINGH NAGAR,Garlic,8.0,1.5,1924.3
BADGAM,Garlic,14.0,0.7857142857142857,984.6
PURBI CHAMPARAN,Garlic,364.0,1.5274725274725274,1303.7
SUPAUL,Garlic,211.0,1.4834123222748816,1105.8
BADGAM,Garlic,85.0,0.7505882352941177,1023.5
MAYURBHANJ,Garlic,680.0,3.1470588235294117,1672.5
SAMBALPUR,Garlic,350.0,3.1142857142857143,1097.2
CHAMPAWAT,Garlic,93.0,2.3010752688172045,847.8
BADGAM,Garlic,38.0,0.7999999999999999,1023.5
BUXAR,Garlic,7.0,1.2857142857142858,1303.7
RAJNANDGAON,Garlic,8.0,3.625,1144.5
BAGESHWAR,Garlic,45.0,2.911111111111111,1564.7
PATNA,Garlic,5.0,1.2,1207.0
IDUKKI,Garlic,293.0,17.0,2931.1
ALMORA,Garlic,163.0,1.098159509202454,1574.7
SURAJPUR,Garlic,391.0,2.493606138107417,1420.0
PURBI CHAMPARAN,Garlic,367.0,1.4822888283378746,1402.7
PASHCHIM CHAMPARAN,Garlic,287.0,1.456445993031359,1332.5
DHENKANAL,Garlic,550.0,3.1272727272727274,1648.2
DHAMTARI,Garlic,1.0,3.0,1281.2
SRINAGAR,Garlic,48.0,0.625,984.6
SOLAN,Garlic,87.0,0.6206896551724138,1248.5
BHAGALPUR,Garlic,39.0,1.4871794871794872,907.8
KANKER,Garlic,21.0,3.4285714285714284,1694.3
RUDRA PRAYAG,Garlic,44.0,1.4545454545454546,1735.4
BALANGIR,Garlic,230.0,3.260869565217391,1648.2
TEHRI GARHWAL,Garlic,49.0,1.6326530612244898,1287.4
BALODA BAZAR,Garlic,5.0,3.0,1420.0
THE NILGIRIS,Garlic,185.0,5.551351351351351,926.5
GAYA,Garlic,47.0,1.446808510638298,1147.8
KAIMUR (BHABUA),Garlic,10.0,1.5,1105.8
PITHORAGARH,Garlic,234.0,2.6495726495726495,1223.9
DHAMTARI,Garlic,1.0,3.0,1306.6
KANKER,Garlic,12.0,2.75,990.2
SOLAN,Garlic,45.0,0.6222222222222222,1034.5
JHARSUGUDA,Garlic,190.0,3.1578947368421053,1648.2
DHENKANAL,Garlic,710.0,3.136619718309859,1290.4
PATNA,Garlic,2.0,1.5,1600.2
SAMBALPUR,Garlic,346.0,3.1445086705202314,1290.4
JEHANABAD,Garlic,10.0,1.5,1353.9
KHAGARIA,Garlic,20.0,1.4,1402.7
SOLAN,Garlic,27.0,1.037037037037037,1218.4
BAGESHWAR,Garlic,57.0,2.5964912280701755,1223.9
SIWAN,Garlic,122.0,1.4426229508196722,1600.2
NAINITAL,Garlic,137.0,1.4233576642335766,1287.4
ERODE,Garlic,32.0,4.6875,926.5
SAHARSA,Garlic,77.0,1.3376623376623376,1303.7
DHENKANAL,Garlic,550.0,3.1454545454545455,1102.8
SURGUJA,Garlic,221.0,2.9502262443438916,1377.4
KANKER,Garlic,1.0,3.0,1144.5
SURGUJA,Garlic,207.0,2.57487922705314,1420.0
SRINAGAR,Garlic,18.0,0.75,1023.5
DHAMTARI,Garlic,1.0,3.0,1108.5
KATIHAR,Garlic,79.0,1.5063291139240507,1147.8
BILASPUR,Garlic,56.0,3.5,1377.4
JEHANABAD,Garlic,17.0,1.4705882352941178,1105.8
SRINAGAR,Garlic,48.0,0.6375000000000001,1023.5
MADHEPURA,Garlic,56.0,1.4821428571428572,1332.5
NAINITAL,Garlic,101.0,1.504950495049505,1924.3
ERODE,Garlic,32.0,4.78125,741.9
KANKER,Garlic,3.0,3.3333333333333335,1317.7
BALANGIR,Garlic,188.0,3.175531914893617,1290.4
MUZAFFARPUR,Garlic,133.0,1.5112781954887218,1247.0
SIWAN,Garlic,101.0,1.4752475247524752,907.8
SAHARSA,Garlic,1.0,2.0,1402.7
DHENKANAL,Garlic,700.0,3.157142857142857,1097.2
RAIPUR,Garlic,14.0,2.4285714285714284,1306.6
RAYAGADA,Garlic,20.0,3.0,1097.2
JHARSUGUDA,Garlic,180.0,3.2,1290.4
SRINAGAR,Garlic,43.0,0.6372093023255814,1224.5
MADHEPURA,Garlic,92.0,1.3369565217391304,1303.7
SAHARSA,Garlic,24.0,1.5,1332.5
PURNIA,Garlic,124.0,1.4516129032258065,1332.5
SOLAN,Garlic,88.0,0.6136363636363636,990.4
DHENKANAL,Garlic,680.0,3.1470588235294117,1672.5
THE NILGIRIS,Garlic,226.0,5.491150442477876,922.6
VAISHALI,Garlic,152.0,1.763157894736842,1197.7
SOLAN,Garlic,20.0,1.15,991.8
KANKER,Garlic,10.0,3.4,1287.2
PASHCHIM CHAMPARAN,Garlic,257.0,1.5252918287937742,1303.7
DINDIGUL,Garlic,335.0,6.098507462686567,972.0
DHAMTARI,Garlic,10.0,2.8,956.6
KANDHAMAL,Garlic,90.0,2.3333333333333335,1484.3
BUXAR,Garlic,1.0,2.0,1197.7
BILASPUR,Garlic,56.0,3.5,1420.0
DINDIGUL,Garlic,342.0,6.099415204678363,1067.2
SOLAN,Garlic,34.0,0.7058823529411765,1114.2
JHARSUGUDA,Garlic,130.0,3.230769230769231,1672.5
SARAN,Garlic,10.0,0.6,1303.7
DANTEWADA,Garlic,1.0,3.0,1600.1
PURNIA,Garlic,60.0,1.4833333333333334,907.8
KHAGARIA,Garlic,21.0,1.4285714285714286,1207.0
DHAMTARI,Garlic,1.0,3.0,1377.4
SARAN,Garlic,39.0,1.5128205128205128,1147.8
JEHANABAD,Garlic,6.0,1.5,1147.8
PURBI CHAMPARAN,Garlic,367.0,1.457765667574932,1332.5
BALANGIR,Garlic,240.0,3.1666666666666665,1672.5
BANKA,Garlic,2.0,1.5,1303.7
UNA,Garlic,6.0,1.1666666666666667,991.8
VAISHALI,Garlic,69.0,1.4492753623188406,1600.2
IDUKKI,Garlic,538.0,17.0,2412.6
ALMORA,Garlic,184.0,1.065217391304348,1544.4
BUXAR,Garlic,1.0,2.0,1353.9
CHAMPAWAT,Garlic,66.0,1.393939393939394,1924.3
PURI,Garlic,170.0,2.176470588235294,1484.3
PITHORAGARH,Garlic,76.0,1.236842105263158,1544.4
RAYAGADA,Garlic,60.0,3.1666666666666665,1672.5
GAJAPATI,Garlic,20.0,2.5,1484.3
BALODA BAZAR,Garlic,7.0,2.5714285714285716,1302.7
BUXAR,Garlic,2.0,1.5,1105.8
UNA,Garlic,9.0,0.5555555555555556,1248.5
ERODE,Garlic,32.0,5.625,928.5
BHAGALPUR,Garlic,39.0,1.4615384615384615,1332.5
JEHANABAD,Garlic,2.0,1.5,1197.7
GOPALGANJ,Garlic,65.0,1.5076923076923077,1147.8
PASHCHIM CHAMPARAN,Garlic,551.0,1.5117967332123412,1247.0
SAMBALPUR,Garlic,280.0,3.142857142857143,1102.8
BALANGIR,Garlic,250.0,3.16,1097.2
UNA,Garlic,11.0,0.09090909090909091,990.4
PAURI GARHWAL,Garlic,125.0,3.2,1564.7
DEHRADUN,Garlic,25.0,2.52,847.8
DHAMTARI,Garlic,5.0,2.8,1420.0
DANTEWADA,Garlic,1.0,2.0,906.3
PAURI GARHWAL,Garlic,35.0,1.8,1924.3
BALANGIR,Garlic,210.0,3.142857142857143,1102.8
DHAMTARI,Garlic,3.0,2.6666666666666665,1302.7
BHAGALPUR,Garlic,17.0,1.3529411764705883,1303.7
SOLAN,Garlic,26.0,1.4230769230769231,1259.4
SALEM,Garlic,1.0,6.0,927.9
BUXAR,Garlic,5.0,1.4,1600.2
JHARSUGUDA,Garlic,110.0,3.1818181818181817,1102.8
KANKER,Garlic,18.0,2.9444444444444446,906.3
SURGUJA,Garlic,216.0,2.949074074074074,1302.7
BASTAR,Garlic,3.0,3.3333333333333335,1108.5
KANKER,Garlic,18.0,3.4444444444444446,1600.1
PASHCHIM CHAMPARAN,Garlic,700.0,1.4828571428571429,1402.7
IDUKKI,Garlic,742.0,17.0,3151.5
BAGESHWAR,Garlic,34.0,1.3529411764705883,1574.7
SIWAN,Garlic,123.0,1.5934959349593496,1197.7
IDUKKI,Garlic,849.0,17.0,2914.6
KATIHAR,Garlic,32.0,1.25,1207.0
TEHRI GARHWAL,Garlic,28.0,1.5357142857142858,1574.7
KABIRDHAM,Garlic,11.0,1.2727272727272727,1306.6
SURGUJA,Garlic,604.0,2.077814569536424,1306.6
ARARIA,Garlic,194.0,1.4536082474226804,1332.5
SRINAGAR,Garlic,33.0,0.6393939393939394,859.3
PATNA,Garlic,10.0,1.5,907.8
PASHCHIM CHAMPARAN,Garlic,666.0,1.5135135135135136,1207.0
BALODA BAZAR,Garlic,5.0,2.6,1377.4
KABIRDHAM,Garlic,11.0,2.3636363636363638,1302.7
BHAGALPUR,Garlic,29.0,1.4482758620689655,1600.2
UNA,Garlic,22.0,1.3181818181818181,1381.6
TEHRI GARHWAL,Garlic,13.0,1.5384615384615385,1544.4
CHAMPAWAT,Garlic,129.0,1.302325581395349,1178.9
SAMBALPUR,Garlic,310.0,3.161290322580645,1648.2
TEHRI GARHWAL,Garlic,26.0,1.6153846153846154,1424.0
KENDUJHAR,Garlic,590.0,3.169491525423729,1672.5
SIVAGANGA,Garlic,1.0,6.0,348.5
BEGUSARAI,Garlic,2.0,1.5,1207.0
PAURI GARHWAL,Garlic,88.0,1.4772727272727273,1424.0
GANJAM,Garlic,280.0,2.892857142857143,1484.3
JAJAPUR,Garlic,570.0,3.192982456140351,1102.8
KISHANGANJ,Garlic,62.0,1.4838709677419355,1105.8
BASTAR,Garlic,6.0,3.5,1281.2
DINDIGUL,Garlic,224.0,6.098214285714286,926.5
ROHTAS,Garlic,49.0,1.2448979591836735,1207.0
KATHUA,Garlic,29.0,0.7448275862068966,859.3
PATNA,Garlic,4.0,1.5,1247.0
KORAPUT,Garlic,170.0,3.176470588235294,1648.2
KATHUA,Garlic,21.0,0.7333333333333334,1224.5
KHAGARIA,Garlic,30.0,1.5,1147.8
JAGATSINGHAPUR,Garlic,520.0,3.2115384615384617,1648.2
RAJNANDGAON,Garlic,3.0,2.6666666666666665,1377.4
VILLUPURAM,Garlic,2.0,6.0,1037.6
JANJGIR-CHAMPA,Garlic,22.0,3.5,906.3
PAURI GARHWAL,Garlic,58.0,2.103448275862069,847.8
BHOJPUR,Garlic,2.0,1.5,1105.8
KATIHAR,Garlic,46.0,1.4782608695652173,1247.0
MALKANGIRI,Garlic,50.0,3.2,1102.8
JAJAPUR,Garlic,480.0,3.1875,1672.5
KAIMUR (BHABUA),Garlic,1.0,1.0,1402.7
IDUKKI,Garlic,336.0,17.0,2810.6
PATNA,Garlic,5.0,1.4,1303.7
RAJNANDGAON,Garlic,2.0,3.0,1420.0
VAISHALI,Garlic,53.0,1.528301886792453,1303.7
BHOJPUR,Garlic,2.0,1.5,1247.0
VAISHALI,Garlic,52.0,1.5192307692307692,1247.0
UDHAMPUR,Garlic,142.0,0.9154929577464789,1023.5
KATIHAR,Garlic,60.0,1.4666666666666666,1105.8
PITHORAGARH,Garlic,148.0,1.2972972972972974,1574.7
JAGATSINGHAPUR,Garlic,526.0,3.2015209125475286,1290.4
KENDUJHAR,Garlic,851.0,3.1774383078730906,1290.4
GARIYABAND,Garlic,3.0,2.6666666666666665,1278.7
GARIYABAND,Garlic,3.0,2.6666666666666665,1420.0
MUZAFFARPUR,Garlic,108.0,1.5092592592592593,1147.8
KISHANGANJ,Garlic,120.0,1.3333333333333333,1303.7
ERODE,Garlic,41.0,5.634146341463414,922.6
BEGUSARAI,Garlic,12.0,1.4166666666666667,1332.5
JANJGIR-CHAMPA,Garlic,21.0,3.5714285714285716,990.2
MUZAFFARPUR,Garlic,146.0,1.5273972602739727,1303.7
IDUKKI,Garlic,320.0,17.0,2524.5
GOPALGANJ,Garlic,56.0,1.4821428571428572,1105.8
SARAN,Garlic,46.0,1.5869565217391304,1197.7
RUDRA PRAYAG,Garlic,24.0,1.375,1712.9
GOPALGANJ,Garlic,20.0,1.45,1600.2
ERODE,Garlic,91.0,5.626373626373627,972.0
BAGESHWAR,Garlic,48.0,1.4791666666666667,1363.7
JANJGIR-CHAMPA,Garlic,26.0,3.769230769230769,1694.3
JAGATSINGHAPUR,Garlic,70.0,3.142857142857143,1097.2
KALAHANDI,Garlic,490.0,3.163265306122449,1672.5
SURGUJA,Garlic,531.0,2.743879472693032,1694.3
ROHTAS,Garlic,50.0,1.46,1247.0
KRISHNAGIRI,Garlic,1.0,6.0,1365.3
BHOJPUR,Garlic,5.0,1.4,1353.9
JAGATSINGHAPUR,Garlic,80.0,3.125,1672.5
UTTAR KASHI,Garlic,21.0,3.5238095238095237,1564.7
KATHUA,Garlic,17.0,0.7352941176470589,1023.5
UDHAMPUR,Garlic,139.0,0.9158273381294963,1224.5
KRISHNAGIRI,Garlic,1.0,6.0,1037.6
RAJAURI,Garlic,21.0,0.9523809523809523,984.6
MALKANGIRI,Garlic,60.0,3.0,1648.2
JAGATSINGHAPUR,Garlic,940.0,3.202127659574468,1102.8
ANUGUL,Garlic,1250.0,3.168,1102.8
BHAGALPUR,Garlic,21.0,1.4761904761904763,1105.8
JANJGIR-CHAMPA,Garlic,22.0,3.590909090909091,1600.1
VELLORE,Garlic,34.0,4.970588235294118,348.5
KORAPUT,Garlic,160.0,3.1875,1672.5
CHAMPAWAT,Garlic,153.0,1.392156862745098,1287.4
KISHANGANJ,Garlic,85.0,1.5058823529411764,1353.9
MALKANGIRI,Garlic,107.0,3.0841121495327104,1290.4
DINDIGUL,Garlic,312.0,6.0993589743589745,1037.6
ANUGUL,Garlic,1090.0,3.165137614678899,1648.2
ERODE,Garlic,140.0,5.614285714285714,1079.7
GARIYABAND,Garlic,5.0,2.6,1377.4
NAINITAL,Garlic,102.0,1.5980392156862746,1363.7
RUDRA PRAYAG,Garlic,11.0,1.3636363636363635,1544.4
KAIMUR (BHABUA),Garlic,2.0,1.5,1332.5
PAURI GARHWAL,Garlic,10.0,1.4,1544.4
KISHANGANJ,Garlic,243.0,1.4197530864197532,1402.7
RAYAGADA,Garlic,88.0,3.102272727272727,1290.4
JAJAPUR,Garlic,700.0,2.0714285714285716,1484.3
BHOJPUR,Garlic,4.0,1.25,1303.7
PATNA,Garlic,4.0,1.5,1402.7
ANUGUL,Garlic,1180.0,3.169491525423729,1097.2
KHAGARIA,Garlic,40.0,1.475,907.8
PAURI GARHWAL,Garlic,22.0,1.4545454545454546,1574.7
MALKANGIRI,Garlic,50.0,3.4,1097.2
POONCH,Garlic,58.0,0.8620689655172413,984.6
DINDIGUL,Garlic,274.0,6.098540145985401,741.9
KALAHANDI,Garlic,1080.0,2.6203703703703702,1484.3
ROHTAS,Garlic,40.0,1.45,1332.5
DURG,Garlic,108.0,2.925925925925926,1302.7
SURGUJA,Garlic,438.0,2.7009132420091326,1600.1
POONCH,Garlic,122.0,0.8622950819672132,859.3
BEGUSARAI,Garlic,8.0,1.375,1303.7
POONCH,Garlic,120.0,0.8616666666666667,1224.5
DURG,Garlic,13.0,3.0,1306.6
UTTAR KASHI,Garlic,9.0,2.2222222222222223,847.8
PURNIA,Garlic,44.0,1.3863636363636365,1197.7
VAISHALI,Garlic,53.0,1.509433962264151,1207.0
POONCH,Garlic,117.0,0.8615384615384615,1023.5
MUZAFFARPUR,Garlic,155.0,1.5096774193548388,1353.9
MALKANGIRI,Garlic,740.0,3.175675675675676,1484.3
BANKA,Garlic,2.0,1.5,1207.0
IDUKKI,Garlic,72.0,9.13888888888889,2151.1
BASTAR,Garlic,5.0,3.4,956.6
DHAMTARI,Garlic,1.0,3.0,906.3
KISHANGANJ,Garlic,118.0,1.4491525423728813,1332.5
MUZAFFARPUR,Garlic,147.0,1.4557823129251701,1332.5
BAGESHWAR,Garlic,45.0,1.511111111111111,1924.3
DEHRADUN,Garlic,9.0,1.8888888888888888,1544.4
DEHRADUN,Garlic,23.0,2.0,1178.9
BHOJPUR,Garlic,6.0,1.5,1402.7
ROHTAS,Garlic,61.0,1.4262295081967213,1402.7
VAISHALI,Garlic,61.0,1.459016393442623,1332.5
ANUGUL,Garlic,1210.0,3.1735537190082646,1672.5
GOPALGANJ,Garlic,52.0,0.9807692307692307,1247.0
GARIYABAND,Garlic,5.0,2.4,1302.7
KALAHANDI,Garlic,370.0,3.1621621621621623,1097.2
ROHTAS,Garlic,39.0,1.3333333333333333,1303.7
RUDRA PRAYAG,Garlic,20.0,2.8,1564.7
SURGUJA,Garlic,466.0,2.7017167381974247,990.2
RAYAGADA,Garlic,80.0,3.0,1648.2
AURANGABAD,Garlic,13.0,1.4615384615384615,1600.2
DEHRADUN,Garlic,11.0,1.8181818181818181,1712.9
COIMBATORE,Garlic,2.0,5.5,318.0
KAIMUR (BHABUA),Garlic,2.0,1.5,1303.7
PATNA,Garlic,4.0,1.5,1332.5
ANUGUL,Garlic,2330.0,3.0987124463519313,1484.3
DURG,Garlic,2.0,3.0,1377.4
RAJNANDGAON,Garlic,13.0,3.0,1278.7
BHOJPUR,Garlic,6.0,1.5,1332.5
BHAGALPUR,Garlic,29.0,1.4827586206896552,1353.9
VAISHALI,Garlic,44.0,1.4772727272727273,1402.7
AURANGABAD,Garlic,13.0,1.6153846153846154,1197.7
SARAN,Garlic,24.0,1.4583333333333333,1105.8
SARAN,Garlic,41.0,1.4390243902439024,1600.2
THE NILGIRIS,Garlic,122.0,5.491803278688525,950.5
KISHANGANJ,Garlic,295.0,1.2338983050847459,1207.0
KORAPUT,Garlic,150.0,3.1333333333333333,1102.8
MALKANGIRI,Garlic,60.0,3.1666666666666665,1672.5
TEHRI GARHWAL,Garlic,48.0,1.625,1735.4
ERODE,Garlic,36.0,5.555555555555555,950.5
KISHANGANJ,Garlic,108.0,1.4722222222222223,1247.0
AURANGABAD,Garlic,6.0,1.5,907.8
SARAN,Garlic,42.0,0.9761904761904762,1247.0
BHOJPUR,Garlic,2.0,1.5,1147.8
COIMBATORE,Garlic,1.0,4.0,927.9
JASHPUR,Garlic,77.0,2.883116883116883,1600.1
SURGUJA,Garlic,529.0,2.9092627599243857,1317.7
KISHANGANJ,Garlic,263.0,1.3840304182509506,1197.7
BAGESHWAR,Garlic,58.0,2.5,847.8
RAJAURI,Garlic,124.0,0.9282258064516129,1023.5
RAYAGADA,Garlic,70.0,3.142857142857143,1102.8
DINDIGUL,Garlic,342.0,6.0964912280701755,348.5
RAJNANDGAON,Garlic,6.0,2.6666666666666665,1281.2
GOPALGANJ,Garlic,4.0,0.5,1402.7
JAMMU,Garlic,15.0,0.9333333333333333,984.6
PATNA,Garlic,5.0,1.4,1197.7
JASHPUR,Garlic,85.0,2.9411764705882355,990.2
DHAMTARI,Garlic,16.0,2.3125,1694.3
GANJAM,Garlic,210.0,3.1904761904761907,1648.2
ROHTAS,Garlic,4.0,1.5,907.8
ERODE,Garlic,24.0,5.625,1037.6
PASHCHIM CHAMPARAN,Garlic,628.0,1.7611464968152866,1197.7
JANJGIR-CHAMPA,Garlic,18.0,2.9444444444444446,1278.7
BASTAR,Garlic,4.0,3.5,1306.6
RAJNANDGAON,Garlic,6.0,3.0,1108.5
PAURI GARHWAL,Garlic,5.0,1.4,1712.9
KAIMUR (BHABUA),Garlic,1.0,1.0,1207.0
VAISHALI,Garlic,68.0,1.5147058823529411,1353.9
SURAJPUR,Garlic,269.0,2.9516728624535316,1302.7
JASHPUR,Garlic,80.0,2.9875,906.3
PITHORAGARH,Garlic,265.0,1.430188679245283,1287.4
SUPAUL,Garlic,134.0,1.4850746268656716,907.8
PURNIA,Garlic,135.0,1.3333333333333333,1303.7
IDUKKI,Garlic,75.0,8.333333333333334,3046.4
GANJAM,Garlic,198.0,3.202020202020202,1290.4
IDUKKI,Garlic,65.0,17.0,3031.1
BHOJPUR,Garlic,6.0,1.5,1197.7
CHAMPAWAT,Garlic,221.0,3.2986425339366514,1564.7
RAJAURI,Garlic,122.0,0.9278688524590164,1224.5
SUPAUL,Garlic,141.0,1.4893617021276595,1147.8
KALAHANDI,Garlic,470.0,3.1659574468085108,1290.4
RUDRA PRAYAG,Garlic,40.0,2.7,1223.9
MAYURBHANJ,Garlic,800.0,2.6625,1484.3
GANJAM,Garlic,150.0,3.066666666666667,1097.2
DINDIGUL,Garlic,231.0,6.0995670995671,928.5
JASHPUR,Garlic,98.0,2.836734693877551,1144.5
SURGUJA,Garlic,535.0,2.7009345794392523,1281.2
SUPAUL,Garlic,272.0,1.4889705882352942,1353.9
DURG,Garlic,8.0,3.375,1694.3
ERODE,Garlic,30.0,5.633333333333334,927.9
JASHPUR,Garlic,96.0,3.0416666666666665,1287.2
VAISHALI,Garlic,91.0,1.5164835164835164,1147.8
RAJNANDGAON,Garlic,9.0,3.0,1287.2
AURANGABAD,Garlic,3.0,1.3333333333333333,1207.0
JAJAPUR,Garlic,720.0,3.125,1097.2
PURI,Garlic,200.0,3.2,1102.8
DEHRADUN,Garlic,2.0,2.0,1574.7
ERODE,Garlic,13.0,5.615384615384615,1365.3
GANJAM,Garlic,200.0,3.2,1102.8
BHAGALPUR,Garlic,35.0,1.4,1207.0
NAINITAL,Garlic,79.0,2.6962025316455698,847.8
RAJAURI,Garlic,174.0,0.9298850574712645,859.3
AURANGABAD,Garlic,3.0,1.3333333333333333,1247.0
SARAN,Garlic,32.0,0.625,1402.7
BEGUSARAI,Garlic,5.0,1.4,1402.7
JASHPUR,Garlic,95.0,2.8421052631578947,1694.3
DODA,Garlic,18.0,0.9388888888888888,859.3
GANJAM,Garlic,190.0,3.210526315789474,1672.5
MUZAFFARPUR,Garlic,110.0,1.4727272727272727,1105.8
PASHCHIM CHAMPARAN,Garlic,614.0,1.4543973941368078,1600.2
IDUKKI,Garlic,306.0,17.0,2886.1
RAJNANDGAON,Garlic,13.0,2.6923076923076925,1317.7
DODA,Garlic,3.0,0.6333333333333333,1023.5
BANKA,Garlic,2.0,1.5,1247.0
ROHTAS,Garlic,11.0,1.5454545454545454,1147.8
DURG,Garlic,8.0,3.125,1287.2
KORAPUT,Garlic,670.0,3.283582089552239,1484.3
UTTAR KASHI,Garlic,16.0,1.75,1363.7
GOPALGANJ,Garlic,47.0,0.9787234042553191,1207.0
BHOJPUR,Garlic,5.0,1.4,907.8
JANJGIR-CHAMPA,Garlic,18.0,3.4444444444444446,1281.2
CHAMPAWAT,Garlic,161.0,1.360248447204969,1735.4
IDUKKI,Garlic,350.0,17.0,3489.6
GOPALGANJ,Garlic,26.0,1.4615384615384615,907.8
VAISHALI,Garlic,38.0,1.4736842105263157,1105.8
JAMMU,Garlic,14.0,1.0,859.3
RAJNANDGAON,Garlic,41.0,2.8780487804878048,1306.6
PURNIA,Garlic,35.0,1.4285714285714286,1600.2
ANUGUL,Garlic,1233.0,3.1711273317112734,1290.4
KALAHANDI,Garlic,490.0,3.163265306122449,1102.8
JAJAPUR,Garlic,666.0,3.1981981981981984,1290.4
RUDRA PRAYAG,Garlic,33.0,1.4848484848484849,1424.0
ERODE,Garlic,43.0,5.627906976744186,318.0
ROHTAS,Garlic,29.0,1.4827586206896552,1105.8
JANJGIR-CHAMPA,Garlic,20.0,3.55,1317.7
JANJGIR-CHAMPA,Garlic,18.0,3.5,1144.5
UDHAMPUR,Garlic,123.0,0.916260162601626,859.3
RAJNANDGAON,Garlic,5.0,2.8,1302.7
JAJAPUR,Garlic,620.0,3.2096774193548385,1648.2
IDUKKI,Garlic,146.0,9.0,3255.4
KISHANGANJ,Garlic,89.0,1.5056179775280898,1147.8
KATHUA,Garlic,1.0,1.0,984.6
THE NILGIRIS,Garlic,570.0,5.491228070175438,1079.7
JAGATSINGHAPUR,Garlic,380.0,3.4473684210526314,1484.3
JANJGIR-CHAMPA,Garlic,16.0,3.375,1287.2
PURI,Garlic,163.0,3.196319018404908,1290.4
MUZAFFARPUR,Garlic,196.0,1.4846938775510203,1402.7
DHARMAPURI,Garlic,1.0,6.0,927.9
TEHRI GARHWAL,Garlic,37.0,2.891891891891892,1223.9
SURGUJA,Garlic,529.0,2.5765595463137996,1144.5
KISHANGANJ,Garlic,267.0,1.4756554307116105,907.8
DODA,Garlic,2.0,1.0,984.6
JAMMU,Garlic,17.0,0.9117647058823529,1224.5
JANJGIR-CHAMPA,Garlic,15.0,3.3333333333333335,1108.5
IDUKKI,Garlic,221.0,17.0,3420.6
JANJGIR-CHAMPA,Garlic,19.0,3.526315789473684,1377.4
RAIPUR,Garlic,15.0,2.3333333333333335,956.6
SARAN,Garlic,8.0,1.0,1207.0
KAIMUR (BHABUA),Garlic,9.0,1.5555555555555556,1353.9
DEHRADUN,Garlic,73.0,1.7945205479452055,1924.3
SUPAUL,Garlic,93.0,1.4838709677419355,1600.2
KRISHNAGIRI,Garlic,1.0,6.0,348.5
JANJGIR-CHAMPA,Garlic,18.0,3.5,1420.0
KALAHANDI,Garlic,430.0,3.13953488372093,1648.2
KENDUJHAR,Garlic,960.0,3.1875,1648.2
KISHANGANJ,Garlic,256.0,1.38671875,1600.2
AURANGABAD,Garlic,3.0,1.3333333333333333,1105.8
BHAGALPUR,Garlic,53.0,1.509433962264151,1147.8
UTTAR KASHI,Garlic,27.0,1.5925925925925926,1287.4
SURGUJA,Garlic,528.0,2.702651515151515,1287.2
RAJNANDGAON,Garlic,6.0,2.8333333333333335,956.6
PURI,Garlic,140.0,3.2142857142857144,1648.2
BHAGALPUR,Garlic,38.0,1.4736842105263157,1247.0
DHAMTARI,Garlic,1.0,3.0,990.2
KORAPUT,Garlic,150.0,3.2,1097.2
